delta,ZRPu,ZPPu,ZRPs,ZPPs
-15,0.936796082,0.998632692,0.265326644,0.000264862
-14.99,0.9364675,0.998647357,0.265970105,0.000289035
-14.98,0.936135995,0.99866324,0.26661382,0.000312638
-14.97,0.935801588,0.998680261,0.267257787,0.000335692
-14.96,0.935464302,0.998698343,0.267902004,0.000358214
-14.95,0.935124157,0.99871741,0.26854647,0.000380221
-14.94,0.934781175,0.998737388,0.269191183,0.000401733
-14.93,0.934435376,0.998758204,0.269836141,0.000422765
-14.92,0.93408678,0.99877979,0.270481343,0.000443335
-14.91,0.933735406,0.998802075,0.271126785,0.000463461
-14.9,0.933381275,0.998824994,0.271772467,0.000483158
-14.89,0.933024403,0.998848481,0.272418387,0.000502443
-14.88,0.932664811,0.998872474,0.273064542,0.000521331
-14.87,0.932302516,0.99889691,0.273710931,0.000539839
-14.86,0.931937535,0.99892173,0.274357551,0.000557983
-14.85,0.931569885,0.998946875,0.2750044,0.000575776
-14.84,0.931199584,0.99897229,0.275651478,0.000593236
-14.83,0.930826648,0.998997918,0.27629878,0.000610375
-14.82,0.930451093,0.999023707,0.276946306,0.000627209
-14.81,0.930072934,0.999049604,0.277594052,0.000643752
-14.8,0.929692187,0.999075559,0.278242018,0.000660018
-14.79,0.929308866,0.999101522,0.278890201,0.000676021
-14.78,0.928922986,0.999127448,0.279538598,0.000691774
-14.77,0.928534562,0.999153288,0.280187208,0.000707292
-14.76,0.928143608,0.999179,0.280836029,0.000722586
-14.75,0.927750136,0.999204539,0.281485057,0.000737671
-14.74,0.927354159,0.999229863,0.282134291,0.000752558
-14.73,0.926955692,0.999254932,0.282783728,0.000767261
-14.72,0.926554746,0.999279707,0.283433367,0.000781791
-14.71,0.926151333,0.99930415,0.284083204,0.000796161
-14.7,0.925745465,0.999328224,0.284733238,0.000810383
-14.69,0.925337155,0.999351893,0.285383467,0.000824469
-14.68,0.924926412,0.999375124,0.286033887,0.00083843
-14.67,0.924513248,0.999397882,0.286684496,0.000852277
-14.66,0.924097673,0.999420138,0.287335293,0.000866022
-14.65,0.923679698,0.999441859,0.287986274,0.000879675
-14.64,0.923259333,0.999463016,0.288637438,0.000893248
-14.63,0.922836588,0.999483582,0.289288781,0.000906751
-14.62,0.922411471,0.999503527,0.289940302,0.000920195
-14.61,0.921983992,0.999522827,0.290591997,0.00093359
-14.6,0.92155416,0.999541457,0.291243865,0.000946946
-14.59,0.921121983,0.99955939,0.291895902,0.000960273
-14.58,0.92068747,0.999576606,0.292548107,0.000973581
-14.57,0.920250628,0.999593081,0.293200477,0.00098688
-14.56,0.919811466,0.999608795,0.293853008,0.001000179
-14.55,0.919369991,0.999623727,0.2945057,0.001013488
-14.54,0.91892621,0.999637858,0.295158548,0.001026815
-14.53,0.91848013,0.999651169,0.295811551,0.00104017
-14.52,0.918031757,0.999663643,0.296464706,0.001053562
-14.51,0.917581099,0.999675264,0.29711801,0.001067
-14.5,0.917128162,0.999686015,0.297771461,0.001080492
-14.49,0.91667295,0.999695883,0.298425055,0.001094047
-14.48,0.916215471,0.999704852,0.299078791,0.001107673
-14.47,0.91575573,0.999712909,0.299732666,0.001121378
-14.46,0.915293732,0.999720042,0.300386677,0.001135171
-14.45,0.914829482,0.99972624,0.30104082,0.00114906
-14.44,0.914362985,0.999731491,0.301695095,0.001163052
-14.43,0.913894245,0.999735785,0.302349497,0.001177156
-14.42,0.913423268,0.999739112,0.303004025,0.001191379
-14.41,0.912950057,0.999741464,0.303658674,0.001205728
-14.4,0.912474615,0.999742833,0.304313444,0.001220212
-14.39,0.911996948,0.999743211,0.30496833,0.001234836
-14.38,0.911517059,0.999742592,0.305623331,0.00124961
-14.37,0.91103495,0.999740968,0.306278443,0.001264539
-14.36,0.910550626,0.999738336,0.306933664,0.001279631
-14.35,0.910064088,0.999734689,0.30758899,0.001294893
-14.34,0.909575341,0.999730023,0.308244419,0.001310331
-14.33,0.909084387,0.999724335,0.308899949,0.001325952
-14.32,0.908591227,0.999717621,0.309555576,0.001341764
-14.31,0.908095865,0.999709879,0.310211297,0.001357772
-14.3,0.907598302,0.999701107,0.310867111,0.001373983
-14.29,0.907098541,0.999691302,0.311523013,0.001390403
-14.28,0.906596583,0.999680465,0.312179001,0.001407039
-14.27,0.90609243,0.999668593,0.312835072,0.001423897
-14.26,0.905586083,0.999655688,0.313491224,0.001440982
-14.25,0.905077543,0.999641748,0.314147453,0.001458302
-14.24,0.904566812,0.999626776,0.314803756,0.001475862
-14.23,0.904053891,0.999610771,0.315460132,0.001493668
-14.22,0.90353878,0.999593737,0.316116576,0.001511726
-14.21,0.90302148,0.999575674,0.316773086,0.001530041
-14.2,0.902501991,0.999556585,0.317429659,0.00154862
-14.19,0.901980315,0.999536472,0.318086292,0.001567468
-14.18,0.901456451,0.99951534,0.318742982,0.00158659
-14.17,0.900930399,0.999493191,0.319399727,0.001605992
-14.16,0.90040216,0.999470029,0.320056522,0.00162568
-14.15,0.899871733,0.999445858,0.320713367,0.001645658
-14.14,0.899339118,0.999420683,0.321370256,0.001665933
-14.13,0.898804314,0.999394508,0.322027188,0.00168651
-14.12,0.898267322,0.999367338,0.32268416,0.001707393
-14.11,0.89772814,0.99933918,0.323341168,0.001728588
-14.1,0.897186767,0.999310037,0.32399821,0.0017501
-14.09,0.896643203,0.999279916,0.324655283,0.001771935
-14.08,0.896097447,0.999248824,0.325312383,0.001794097
-14.07,0.895549498,0.999216766,0.325969508,0.001816591
-14.06,0.894999354,0.999183749,0.326626655,0.001839422
-14.05,0.894447015,0.99914978,0.327283821,0.001862595
-14.04,0.893892478,0.999114865,0.327941002,0.001886115
-14.03,0.893335743,0.999079013,0.328598197,0.001909987
-14.02,0.892776808,0.999042229,0.329255401,0.001934216
-14.01,0.89221567,0.999004522,0.329912612,0.001958806
-14,0.891652329,0.998965899,0.330569827,0.001983762
-13.99,0.891086783,0.998926368,0.331227043,0.002009089
-13.98,0.890519029,0.998885937,0.331884257,0.002034791
-13.97,0.889949065,0.998844614,0.332541466,0.002060874
-13.96,0.88937689,0.998802407,0.333198667,0.002087341
-13.95,0.888802502,0.998759324,0.333855856,0.002114197
-13.94,0.888225897,0.998715375,0.334513032,0.002141448
-13.93,0.887647074,0.998670566,0.33517019,0.002169097
-13.92,0.88706603,0.998624908,0.335827328,0.002197148
-13.91,0.886482763,0.998578408,0.336484443,0.002225607
-13.9,0.88589727,0.998531076,0.337141532,0.002254478
-13.89,0.885309549,0.998482919,0.337798592,0.002283765
-13.88,0.884719597,0.998433947,0.33845562,0.002313473
-13.87,0.884127411,0.99838417,0.339112612,0.002343606
-13.86,0.883532989,0.998333594,0.339769567,0.002374169
-13.85,0.882936328,0.998282231,0.34042648,0.002405165
-13.84,0.882337424,0.998230087,0.341083348,0.0024366
-13.83,0.881736275,0.998177173,0.34174017,0.002468478
-13.82,0.881132878,0.998123498,0.342396941,0.002500803
-13.81,0.880527229,0.99806907,0.343053659,0.002533578
-13.8,0.879919327,0.998013898,0.343710321,0.00256681
-13.79,0.879309167,0.997957992,0.344366923,0.002600502
-13.78,0.878696746,0.99790136,0.345023463,0.002634658
-13.77,0.878082062,0.99784401,0.345679938,0.002669283
-13.76,0.877465111,0.997785952,0.346336344,0.00270438
-13.75,0.876845889,0.997727195,0.346992679,0.002739955
-13.74,0.876224394,0.997667747,0.347648939,0.002776012
-13.73,0.875600622,0.997607618,0.348305122,0.002812554
-13.72,0.874974569,0.997546814,0.348961224,0.002849587
-13.71,0.874346233,0.997485346,0.349617243,0.002887114
-13.7,0.87371561,0.997423221,0.350273176,0.00292514
-13.69,0.873082696,0.997360447,0.350929019,0.002963669
-13.68,0.872447488,0.997297034,0.351584769,0.003002705
-13.67,0.871809983,0.997232989,0.352240424,0.003042253
-13.66,0.871170176,0.99716832,0.35289598,0.003082317
-13.65,0.870528065,0.997103036,0.353551435,0.003122901
-13.64,0.869883646,0.997037143,0.354206785,0.003164011
-13.63,0.869236915,0.99697065,0.354862028,0.003205649
-13.62,0.868587869,0.996903565,0.35551716,0.00324782
-13.61,0.867936504,0.996835894,0.356172178,0.003290529
-13.6,0.867282817,0.996767645,0.35682708,0.00333378
-13.59,0.866626803,0.996698825,0.357481862,0.003377578
-13.58,0.86596846,0.996629442,0.358136521,0.003421926
-13.57,0.865307784,0.996559502,0.358791055,0.00346683
-13.56,0.864644771,0.996489012,0.359445461,0.003512293
-13.55,0.863979417,0.996417978,0.360099734,0.00355832
-13.54,0.86331172,0.996346407,0.360753874,0.003604915
-13.53,0.862641675,0.996274305,0.361407875,0.003652084
-13.52,0.861969278,0.996201678,0.362061736,0.003699829
-13.51,0.861294527,0.996128532,0.362715454,0.003748157
-13.5,0.860617417,0.996054872,0.363369025,0.003797071
-13.49,0.859937945,0.995980705,0.364022446,0.003846575
-13.48,0.859256108,0.995906036,0.364675715,0.003896675
-13.47,0.858571902,0.995830869,0.365328829,0.003947375
-13.46,0.857885323,0.995755209,0.365981784,0.003998679
-13.45,0.857196367,0.995679062,0.366634578,0.004050593
-13.44,0.856505032,0.995602432,0.367287207,0.00410312
-13.43,0.855811314,0.995525323,0.367939669,0.004156265
-13.42,0.855115209,0.995447739,0.368591961,0.004210032
-13.41,0.854416714,0.995369684,0.36924408,0.004264428
-13.4,0.853715826,0.995291163,0.369896022,0.004319455
-13.39,0.85301254,0.995212177,0.370547785,0.004375119
-13.38,0.852306854,0.995132731,0.371199367,0.004431425
-13.37,0.851598764,0.995052827,0.371850763,0.004488377
-13.36,0.850888268,0.994972469,0.372501971,0.004545981
-13.35,0.85017536,0.994891659,0.373152988,0.00460424
-13.34,0.849460039,0.994810399,0.373803812,0.00466316
-13.33,0.848742301,0.994728691,0.374454439,0.004722745
-13.32,0.848022143,0.994646537,0.375104866,0.004783
-13.31,0.847299562,0.994563939,0.37575509,0.004843931
-13.3,0.846574554,0.994480898,0.376405109,0.004905542
-13.29,0.845847116,0.994397415,0.37705492,0.004967838
-13.28,0.845117245,0.994313491,0.377704519,0.005030824
-13.27,0.844384939,0.994229126,0.378353904,0.005094505
-13.26,0.843650194,0.994144322,0.379003072,0.005158886
-13.25,0.842913007,0.994059077,0.37965202,0.005223972
-13.24,0.842173375,0.993973393,0.380300745,0.005289768
-13.23,0.841431296,0.993887268,0.380949244,0.005356279
-13.22,0.840686766,0.993800702,0.381597514,0.005423511
-13.21,0.839939783,0.993713693,0.382245553,0.005491467
-13.2,0.839190344,0.993626242,0.382893357,0.005560155
-13.19,0.838438445,0.993538345,0.383540924,0.005629578
-13.18,0.837684086,0.993450002,0.384188251,0.005699742
-13.17,0.836927262,0.993361211,0.384835335,0.005770653
-13.16,0.836167972,0.993271968,0.385482172,0.005842314
-13.15,0.835406212,0.993182272,0.386128761,0.005914733
-13.14,0.83464198,0.993092121,0.386775099,0.005987914
-13.13,0.833875275,0.993001509,0.387421182,0.006061862
-13.12,0.833106093,0.992910436,0.388067007,0.006136583
-13.11,0.832334432,0.992818896,0.388712573,0.006212083
-13.1,0.831560289,0.992726886,0.389357875,0.006288366
-13.09,0.830783664,0.992634402,0.390002912,0.006365438
-13.08,0.830004552,0.992541439,0.390647679,0.006443305
-13.07,0.829222953,0.992447992,0.391292176,0.006521972
-13.06,0.828438865,0.992354058,0.391936398,0.006601445
-13.05,0.827652284,0.992259629,0.392580343,0.00668173
-13.04,0.82686321,0.992164701,0.393224009,0.006762831
-13.03,0.82607164,0.992069268,0.393867391,0.006844755
-13.02,0.825277573,0.991973324,0.394510488,0.006927507
-13.01,0.824481007,0.991876862,0.395153297,0.007011093
-13,0.823681939,0.991779875,0.395795815,0.007095519
-12.99,0.82288037,0.991682357,0.396438039,0.007180791
-12.98,0.822076296,0.991584301,0.397079966,0.007266913
-12.97,0.821269716,0.991485699,0.397721594,0.007353893
-12.96,0.820460629,0.991386543,0.39836292,0.007441736
-12.95,0.819649034,0.991286825,0.399003941,0.007530448
-12.94,0.818834929,0.991186536,0.399644654,0.007620034
-12.93,0.818018313,0.991085669,0.400285057,0.007710501
-12.92,0.817199185,0.990984214,0.400925146,0.007801854
-12.91,0.816377543,0.990882162,0.40156492,0.007894101
-12.9,0.815553387,0.990779503,0.402204375,0.007987245
-12.89,0.814726716,0.990676228,0.402843509,0.008081295
-12.88,0.813897528,0.990572327,0.403482319,0.008176255
-12.87,0.813065823,0.990467789,0.404120801,0.008272132
-12.86,0.8122316,0.990362604,0.404758955,0.008368932
-12.85,0.811394858,0.990256761,0.405396776,0.008466661
-12.84,0.810555596,0.990150249,0.406034262,0.008565326
-12.83,0.809713815,0.990043056,0.406671411,0.008664932
-12.82,0.808869514,0.989935171,0.407308219,0.008765485
-12.81,0.808022691,0.989826582,0.407944684,0.008866993
-12.8,0.807173347,0.989717276,0.408580804,0.008969461
-12.79,0.806321482,0.989607241,0.409216575,0.009072896
-12.78,0.805467095,0.989496465,0.409851995,0.009177304
-12.77,0.804610187,0.989384933,0.410487061,0.009282692
-12.76,0.803750756,0.989272634,0.411121771,0.009389065
-12.75,0.802888803,0.989159553,0.411756122,0.00949643
-12.74,0.802024329,0.989045677,0.412390111,0.009604794
-12.73,0.801157333,0.988930991,0.413023736,0.009714164
-12.72,0.800287816,0.988815481,0.413656994,0.009824545
-12.71,0.799415777,0.988699132,0.414289882,0.009935944
-12.7,0.798541218,0.98858193,0.414922398,0.010048368
-12.69,0.797664139,0.988463859,0.415554539,0.010161823
-12.68,0.79678454,0.988344904,0.416186303,0.010276317
-12.67,0.795902423,0.98822505,0.416817686,0.010391855
-12.66,0.795017787,0.988104279,0.417448687,0.010508444
-12.65,0.794130633,0.987982577,0.418079302,0.010626091
-12.64,0.793240963,0.987859927,0.41870953,0.010744803
-12.63,0.792348777,0.987736312,0.419339367,0.010864587
-12.62,0.791454076,0.987611715,0.41996881,0.010985448
-12.61,0.790556862,0.987486118,0.420597858,0.011107395
-12.6,0.789657136,0.987359506,0.421226508,0.011230433
-12.59,0.788754899,0.987231859,0.421854757,0.01135457
-12.58,0.787850151,0.98710316,0.422482602,0.011479812
-12.57,0.786942896,0.98697339,0.423110042,0.011606167
-12.56,0.786033134,0.986842532,0.423737072,0.01173364
-12.55,0.785120866,0.986710567,0.424363692,0.01186224
-12.54,0.784206095,0.986577476,0.424989898,0.011991973
-12.53,0.783288823,0.986443239,0.425615688,0.012122846
-12.52,0.78236905,0.986307838,0.426241059,0.012254866
-12.51,0.781446779,0.986171253,0.426866009,0.01238804
-12.5,0.780522013,0.986033463,0.427490535,0.012522374
-12.49,0.779594753,0.98589445,0.428114634,0.012657877
-12.48,0.778665,0.985754193,0.428738305,0.012794555
-12.47,0.777732759,0.985612671,0.429361544,0.012932415
-12.46,0.77679803,0.985469863,0.42998435,0.013071464
-12.45,0.775860817,0.985325749,0.430606719,0.013211709
-12.44,0.774921121,0.985180308,0.431228649,0.013353158
-12.43,0.773978946,0.985033519,0.431850138,0.013495818
-12.42,0.773034294,0.984885359,0.432471183,0.013639695
-12.41,0.772087168,0.984735807,0.433091781,0.013784797
-12.4,0.771137571,0.984584841,0.433711931,0.013931132
-12.39,0.770185505,0.984432439,0.434331629,0.014078705
-12.38,0.769230973,0.984278579,0.434950874,0.014227525
-12.37,0.76827398,0.984123237,0.435569662,0.014377599
-12.36,0.767314527,0.983966392,0.436187992,0.014528934
-12.35,0.766352619,0.98380802,0.43680586,0.014681538
-12.34,0.765388258,0.983648099,0.437423265,0.014835417
-12.33,0.764421448,0.983486604,0.438040204,0.014990579
-12.32,0.763452192,0.983323513,0.438656674,0.015147031
-12.31,0.762480495,0.983158801,0.439272674,0.01530478
-12.3,0.761506359,0.982992445,0.4398882,0.015463835
-12.29,0.760529789,0.982824421,0.44050325,0.015624202
-12.28,0.759550788,0.982654704,0.441117822,0.015785888
-12.27,0.758569361,0.98248327,0.441731914,0.015948901
-12.26,0.757585511,0.982310094,0.442345522,0.016113249
-12.25,0.756599242,0.982135153,0.442958645,0.016278938
-12.24,0.755610559,0.98195842,0.44357128,0.016445976
-12.23,0.754619466,0.981779871,0.444183425,0.016614371
-12.22,0.753625968,0.98159948,0.444795077,0.01678413
-12.21,0.752630068,0.981417222,0.445406234,0.016955261
-12.2,0.751631771,0.981233072,0.446016894,0.01712777
-12.19,0.750631083,0.981047004,0.446627054,0.017301665
-12.18,0.749628007,0.980858991,0.447236712,0.017476954
-12.17,0.748622548,0.980669008,0.447845865,0.017653644
-12.16,0.747614712,0.98047703,0.448454512,0.017831743
-12.15,0.746604502,0.980283028,0.449062649,0.018011258
-12.14,0.745591926,0.980086978,0.449670274,0.018192197
-12.13,0.744576986,0.979888852,0.450277386,0.018374567
-12.12,0.743559689,0.979688624,0.450883981,0.018558375
-12.11,0.74254004,0.979486267,0.451490058,0.018743629
-12.1,0.741518045,0.979281753,0.452095613,0.018930337
-12.09,0.740493708,0.979075057,0.452700646,0.019118506
-12.08,0.739467035,0.97886615,0.453305152,0.019308143
-12.07,0.738438033,0.978655006,0.453909131,0.019499256
-12.06,0.737406706,0.978441596,0.454512579,0.019691853
-12.05,0.73637306,0.978225894,0.455115494,0.019885941
-12.04,0.735337101,0.978007872,0.455717875,0.020081528
-12.03,0.734298836,0.977787501,0.456319719,0.02027862
-12.02,0.73325827,0.977564754,0.456921022,0.020477227
-12.01,0.73221541,0.977339604,0.457521784,0.020677354
-12,0.731170261,0.977112021,0.458122002,0.02087901
-11.99,0.73012283,0.976881978,0.458721673,0.021082202
-11.98,0.729073123,0.976649446,0.459320796,0.021286937
-11.97,0.728021147,0.976414398,0.459919367,0.021493224
-11.96,0.726966908,0.976176804,0.460517386,0.021701069
-11.95,0.725910413,0.975936636,0.461114848,0.02191048
-11.94,0.724851669,0.975693866,0.461711753,0.022121465
-11.93,0.723790681,0.975448465,0.462308098,0.022334031
-11.92,0.722727458,0.975200404,0.46290388,0.022548186
-11.91,0.721662006,0.974949654,0.463499097,0.022763936
-11.9,0.720594333,0.974696186,0.464093748,0.02298129
-11.89,0.719524444,0.974439971,0.464687829,0.023200255
-11.88,0.718452348,0.974180981,0.465281339,0.023420839
-11.87,0.717378051,0.973919186,0.465874275,0.023643048
-11.86,0.716301561,0.973654557,0.466466636,0.023866891
-11.85,0.715222886,0.973387065,0.467058418,0.024092374
-11.84,0.714142033,0.973116681,0.467649619,0.024319506
-11.83,0.713059009,0.972843375,0.468240238,0.024548293
-11.82,0.711973822,0.972567117,0.468830272,0.024778743
-11.81,0.710886479,0.97228788,0.469419719,0.025010863
-11.8,0.70979699,0.972005632,0.470008577,0.025244662
-11.79,0.708705361,0.971720345,0.470596843,0.025480145
-11.78,0.7076116,0.971431989,0.471184516,0.025717321
-11.77,0.706515715,0.971140535,0.471771592,0.025956197
-11.76,0.705417716,0.970845953,0.47235807,0.02619678
-11.75,0.704317609,0.970548213,0.472943948,0.026439078
-11.74,0.703215402,0.970247286,0.473529223,0.026683098
-11.73,0.702111106,0.969943143,0.474113893,0.026928847
-11.72,0.701004727,0.969635753,0.474697957,0.027176332
-11.71,0.699896274,0.969325087,0.475281411,0.027425561
-11.7,0.698785756,0.969011115,0.475864253,0.027676541
-11.69,0.697673181,0.968693808,0.476446482,0.027929279
-11.68,0.696558558,0.968373136,0.477028096,0.028183782
-11.67,0.695441897,0.96804907,0.477609091,0.028440059
-11.66,0.694323205,0.967721579,0.478189466,0.028698115
-11.65,0.693202491,0.967390635,0.478769219,0.028957958
-11.64,0.692079766,0.967056206,0.479348347,0.029219595
-11.63,0.690955037,0.966718265,0.479926849,0.029483034
-11.62,0.689828313,0.966376781,0.480504722,0.029748281
-11.61,0.688699605,0.966031724,0.481081964,0.030015344
-11.6,0.687568921,0.965683066,0.481658572,0.030284229
-11.59,0.686436271,0.965330776,0.482234546,0.030554944
-11.58,0.685301664,0.964974825,0.482809882,0.030827495
-11.57,0.68416511,0.964615184,0.483384578,0.03110189
-11.56,0.683026617,0.964251823,0.483958632,0.031378136
-11.55,0.681886197,0.963884712,0.484532043,0.03165624
-11.54,0.680743858,0.963513823,0.485104807,0.031936208
-11.53,0.67959961,0.963139126,0.485676923,0.032218048
-11.52,0.678453463,0.962760592,0.486248389,0.032501766
-11.51,0.677305427,0.962378191,0.486819202,0.032787369
-11.5,0.676155512,0.961991894,0.48738936,0.033074865
-11.49,0.675003728,0.961601673,0.487958862,0.033364259
-11.48,0.673850085,0.961207498,0.488527705,0.033655559
-11.47,0.672694593,0.96080934,0.489095886,0.033948772
-11.46,0.671537263,0.96040717,0.489663405,0.034243904
-11.45,0.670378104,0.96000096,0.490230258,0.034540962
-11.44,0.669217128,0.95959068,0.490796443,0.034839952
-11.43,0.668054344,0.959176302,0.491361959,0.035140882
-11.42,0.666889763,0.958757797,0.491926803,0.035443758
-11.41,0.665723396,0.958335137,0.492490974,0.035748587
-11.4,0.664555253,0.957908293,0.493054468,0.036055374
-11.39,0.663385344,0.957477236,0.493617285,0.036364127
-11.38,0.662213681,0.957041939,0.494179421,0.036674853
-11.37,0.661040275,0.956602373,0.494740875,0.036987557
-11.36,0.659865136,0.95615851,0.495301644,0.037302246
-11.35,0.658688275,0.955710322,0.495861727,0.037618926
-11.34,0.657509703,0.955257781,0.496421121,0.037937605
-11.33,0.656329431,0.954800859,0.496979825,0.038258288
-11.32,0.65514747,0.954339528,0.497537836,0.038580981
-11.31,0.653963832,0.953873762,0.498095151,0.038905691
-11.3,0.652778528,0.953403531,0.49865177,0.039232424
-11.29,0.651591568,0.95292881,0.49920769,0.039561187
-11.28,0.650402965,0.95244957,0.499762908,0.039891985
-11.27,0.649212729,0.951965784,0.500317423,0.040224824
-11.26,0.648020872,0.951477426,0.500871232,0.040559712
-11.25,0.646827406,0.950984468,0.501424334,0.040896653
-11.24,0.645632342,0.950486884,0.501976727,0.041235654
-11.23,0.644435692,0.949984646,0.502528407,0.041576721
-11.22,0.643237467,0.949477729,0.503079374,0.041919859
-11.21,0.642037679,0.948966106,0.503629625,0.042265076
-11.2,0.640836339,0.948449751,0.504179158,0.042612376
-11.19,0.639633461,0.947928637,0.50472797,0.042961765
-11.18,0.638429055,0.947402738,0.505276061,0.043313249
-11.17,0.637223134,0.946872029,0.505823427,0.043666835
-11.16,0.636015709,0.946336484,0.506370067,0.044022527
-11.15,0.634806792,0.945796078,0.506915979,0.044380332
-11.14,0.633596396,0.945250784,0.50746116,0.044740255
-11.13,0.632384533,0.944700579,0.508005608,0.045102301
-11.12,0.631171214,0.944145436,0.508549322,0.045466476
-11.11,0.629956453,0.94358533,0.509092299,0.045832787
-11.1,0.628740261,0.943020238,0.509634537,0.046201237
-11.09,0.627522651,0.942450134,0.510176034,0.046571833
-11.08,0.626303634,0.941874993,0.510716788,0.04694458
-11.07,0.625083225,0.941294793,0.511256797,0.047319483
-11.06,0.623861434,0.940709508,0.511796059,0.047696548
-11.05,0.622638274,0.940119114,0.512334572,0.04807578
-11.04,0.621413759,0.939523589,0.512872333,0.048457184
-11.03,0.6201879,0.938922908,0.513409341,0.048840765
-11.02,0.618960711,0.938317047,0.513945594,0.049226528
-11.01,0.617732203,0.937705985,0.514481089,0.049614479
-11,0.61650239,0.937089697,0.515015824,0.050004623
-10.99,0.615271285,0.936468161,0.515549798,0.050396963
-10.98,0.6140389,0.935841354,0.516083008,0.050791507
-10.97,0.612805248,0.935209254,0.516615452,0.051188257
-10.96,0.611570342,0.934571839,0.517147128,0.051587219
-10.95,0.610334195,0.933929086,0.517678034,0.051988398
-10.94,0.60909682,0.933280973,0.518208168,0.052391799
-10.93,0.60785823,0.93262748,0.518737528,0.052797426
-10.92,0.606618438,0.931968585,0.519266112,0.053205284
-10.91,0.605377457,0.931304265,0.519793918,0.053615378
-10.9,0.6041353,0.930634501,0.520320943,0.054027711
-10.89,0.602891981,0.929959272,0.520847185,0.054442289
-10.88,0.601647513,0.929278556,0.521372644,0.054859115
-10.87,0.600401908,0.928592334,0.521897315,0.055278195
-10.86,0.599155181,0.927900586,0.522421198,0.055699533
-10.85,0.597907344,0.92720329,0.522944291,0.056123133
-10.84,0.596658411,0.926500429,0.52346659,0.056548998
-10.83,0.595408396,0.925791981,0.523988095,0.056977134
-10.82,0.594157311,0.925077929,0.524508802,0.057407544
-10.81,0.59290517,0.924358252,0.525028711,0.057840233
-10.8,0.591651987,0.923632933,0.525547818,0.058275204
-10.79,0.590397775,0.922901952,0.526066123,0.058712462
-10.78,0.589142548,0.922165291,0.526583622,0.05915201
-10.77,0.58788632,0.921422931,0.527100314,0.059593852
-10.76,0.586629103,0.920674856,0.527616196,0.060037992
-10.75,0.585370912,0.919921048,0.528131267,0.060484433
-10.74,0.58411176,0.919161488,0.528645524,0.06093318
-10.73,0.582851661,0.918396161,0.529158966,0.061384236
-10.72,0.581590629,0.917625048,0.52967159,0.061837605
-10.71,0.580328677,0.916848134,0.530183394,0.062293289
-10.7,0.57906582,0.916065402,0.530694376,0.062751293
-10.69,0.577802071,0.915276835,0.531204534,0.06321162
-10.68,0.576537443,0.914482418,0.531713866,0.063674273
-10.67,0.575271952,0.913682135,0.53222237,0.064139256
-10.66,0.57400561,0.912875971,0.532730044,0.064606571
-10.65,0.572738432,0.912063911,0.533236886,0.065076222
-10.64,0.571470432,0.911245939,0.533742893,0.065548213
-10.63,0.570201623,0.910422041,0.534248063,0.066022545
-10.62,0.568932019,0.909592203,0.534752395,0.066499222
-10.61,0.567661636,0.908756411,0.535255887,0.066978247
-10.6,0.566390486,0.90791465,0.535758535,0.067459623
-10.59,0.565118583,0.907066908,0.536260339,0.067943353
-10.58,0.563845942,0.90621317,0.536761296,0.068429438
-10.57,0.562572578,0.905353424,0.537261403,0.068917883
-10.56,0.561298503,0.904487657,0.53776066,0.06940869
-10.55,0.560023732,0.903615857,0.538259063,0.06990186
-10.54,0.55874828,0.902738011,0.538756611,0.070397398
-10.53,0.55747216,0.901854107,0.539253302,0.070895304
-10.52,0.556195387,0.900964134,0.539749133,0.071395582
-10.51,0.554917975,0.900068081,0.540244102,0.071898234
-10.5,0.553639938,0.899165935,0.540738208,0.072403262
-10.49,0.55236129,0.898257687,0.541231448,0.072910668
-10.48,0.551082046,0.897343326,0.541723819,0.073420454
-10.47,0.54980222,0.896422841,0.542215321,0.073932623
-10.46,0.548521826,0.895496223,0.542705951,0.074447177
-10.45,0.547240878,0.894563462,0.543195706,0.074964116
-10.44,0.545959392,0.893624549,0.543684585,0.075483444
-10.43,0.544677381,0.892679473,0.544172585,0.076005162
-10.42,0.543394859,0.891728228,0.544659704,0.076529272
-10.41,0.542111841,0.890770803,0.545145941,0.077055775
-10.4,0.540828342,0.889807191,0.545631293,0.077584673
-10.39,0.539544375,0.888837384,0.546115758,0.078115968
-10.38,0.538259955,0.887861374,0.546599334,0.078649661
-10.37,0.536975097,0.886879154,0.547082019,0.079185753
-10.36,0.535689814,0.885890716,0.54756381,0.079724247
-10.35,0.534404122,0.884896055,0.548044705,0.080265142
-10.34,0.533118035,0.883895163,0.548524703,0.080808441
-10.33,0.531831567,0.882888034,0.549003802,0.081354144
-10.32,0.530544732,0.881874663,0.549481998,0.081902253
-10.31,0.529257546,0.880855043,0.54995929,0.082452768
-10.3,0.527970022,0.87982917,0.550435676,0.083005691
-10.29,0.526682175,0.878797039,0.550911154,0.083561022
-10.28,0.52539402,0.877758645,0.551385721,0.084118763
-10.27,0.52410557,0.876713984,0.551859375,0.084678914
-10.26,0.522816841,0.875663051,0.552332115,0.085241475
-10.25,0.521527847,0.874605842,0.552803938,0.085806448
-10.24,0.520238603,0.873542356,0.553274842,0.086373832
-10.23,0.518949122,0.872472587,0.553744824,0.086943629
-10.22,0.51765942,0.871396534,0.554213883,0.087515839
-10.21,0.516369511,0.870314194,0.554682017,0.088090462
-10.2,0.515079409,0.869225565,0.555149222,0.088667498
-10.19,0.513789129,0.868130644,0.555615498,0.089246948
